stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_desc,stop_timezone,wheelchair_boarding,level_id,platform_code
2370-4060,,Pakryžė,54.908767,25.480449,4060,https://www.visimarsrutai.lt/#/stop/result?stopId=4060,0,,,,0,,
2370-21937,,Šveicarai,54.567732,25.447698,21937,https://www.visimarsrutai.lt/#/stop/result?stopId=21937,0,,,,0,,
2370-22004,,Miežniūnai,54.604318,25.683633,22004,https://www.visimarsrutai.lt/#/stop/result?stopId=22004,0,,,,0,,
2370-23607,,Pelesos st.,54.671501,25.291548,23607,https://www.visimarsrutai.lt/#/stop/result?stopId=23607,0,,,,0,,
2370-24417,,Antaviliai,54.798302,25.396712,24417,https://www.visimarsrutai.lt/#/stop/result?stopId=24417,0,,,,0,,
2370-24432,,Antakalnio transporto mazgas,54.722668,25.319864,24432,https://www.visimarsrutai.lt/#/stop/result?stopId=24432,0,,,,0,,
2370-24460,,Raudondvaris,54.825573,25.280991,24460,https://www.visimarsrutai.lt/#/stop/result?stopId=24460,0,,,,0,,
2370-4899,,Radžiuliai,54.906228,25.322945,4899,https://www.visimarsrutai.lt/#/stop/result?stopId=4899,0,,,,0,,
2370-24467,,Skersinė,54.765395,25.271864,24467,https://www.visimarsrutai.lt/#/stop/result?stopId=24467,0,,,,0,,
2370-24473,,Baltupiai,54.728493,25.280177,24473,https://www.visimarsrutai.lt/#/stop/result?stopId=24473,0,,,,0,,
2370-24492,,Adomaičiai,54.979338,25.409316,24492,https://www.visimarsrutai.lt/#/stop/result?stopId=24492,0,,,,0,,
2370-5843,,Raudondvaris,54.826763,25.274722,5843,https://www.visimarsrutai.lt/#/stop/result?stopId=5843,0,,,,0,,
2370-5970,,Šventininkai,54.584013,25.064095,5970,https://www.visimarsrutai.lt/#/stop/result?stopId=5970,0,,,,0,,
2370-6048,,Pailgė,54.906053,25.571246,6048,https://www.visimarsrutai.lt/#/stop/result?stopId=6048,0,,,,0,,
2370-27550,,Vyžulionys 2,54.941029,25.280506,27550,https://www.visimarsrutai.lt/#/stop/result?stopId=27550,0,,,,0,,
2370-27555,,Visalaukė,54.996657,25.339802,27555,https://www.visimarsrutai.lt/#/stop/result?stopId=27555,0,,,,0,,
2370-29042,,Mažieji Lygainiai,54.5585,25.056599,29042,https://www.visimarsrutai.lt/#/stop/result?stopId=29042,0,,,,0,,
2370-29046,,Galvės,54.632491,25.150671,29046,https://www.visimarsrutai.lt/#/stop/result?stopId=29046,0,,,,0,,
2370-29521,,Pranciškonių sodai,54.880368,25.304446,29521,https://www.visimarsrutai.lt/#/stop/result?stopId=29521,0,,,,0,,
2370-33116,,SB „Ąžuolynas“,54.799145,25.499255,33116,https://www.visimarsrutai.lt/#/stop/result?stopId=33116,0,,,,0,,
2370-33184,,Tapeliai,54.773402,25.460926,33184,https://www.visimarsrutai.lt/#/stop/result?stopId=33184,0,,,,0,,
2370-11558,,Nemėžis,54.639942,25.356825,11558,https://www.visimarsrutai.lt/#/stop/result?stopId=11558,0,,,,0,,
2370-11960,,Kineliai,54.597287,25.31657,11960,https://www.visimarsrutai.lt/#/stop/result?stopId=11960,0,,,,0,,
2370-12654,,Minsko plentas,54.644323,25.338683,12654,https://www.visimarsrutai.lt/#/stop/result?stopId=12654,0,,,,0,,
2370-6985,,Barkuškių st.,54.490415,25.453182,6985,https://www.visimarsrutai.lt/#/stop/result?stopId=6985,0,,,,0,,
2370-6986,,Rudausiai,54.909823,25.581289,6986,https://www.visimarsrutai.lt/#/stop/result?stopId=6986,0,,,,0,,
2370-7005,,Jezavitiškių st,54.463323,25.499147,7005,https://www.visimarsrutai.lt/#/stop/result?stopId=7005,0,,,,0,,
2370-7020,,2-ieji Pakonys,54.761576,25.052093,7020,https://www.visimarsrutai.lt/#/stop/result?stopId=7020,0,,,,0,,
2370-7028,,2-oji Žalioji,54.544803,25.393383,7028,https://www.visimarsrutai.lt/#/stop/result?stopId=7028,0,,,,0,,
2370-7540,,Glitiškės,54.981901,25.240057,7540,https://www.visimarsrutai.lt/#/stop/result?stopId=7540,0,,,,0,,
2370-33185,,Tapeliai,54.773433,25.460722,33185,https://www.visimarsrutai.lt/#/stop/result?stopId=33185,0,,,,0,,
2370-33186,,Tapelių ežeras,54.771119,25.446623,33186,https://www.visimarsrutai.lt/#/stop/result?stopId=33186,0,,,,0,,
2370-39923,,A. Mickevičiaus,54.845395,25.478765,39923,https://www.visimarsrutai.lt/#/stop/result?stopId=39923,0,,,,0,,
2370-9717,,1-ieji Pakonys,54.760767,25.063407,9717,https://www.visimarsrutai.lt/#/stop/result?stopId=9717,0,,,,0,,
2370-17100,,Karveliškių kapinės,54.70928,25.10079,17100,https://www.visimarsrutai.lt/#/stop/result?stopId=17100,0,,išlaipinimas,,0,,
2370-10293,,Mūrininkai,54.592203,25.556897,10293,https://www.visimarsrutai.lt/#/stop/result?stopId=10293,0,,,,0,,
2370-14554,,Minsko plentas,54.645027,25.337438,14554,https://www.visimarsrutai.lt/#/stop/result?stopId=14554,0,,,,0,,
2370-10691,,Stakinės,54.940426,25.487957,10691,https://www.visimarsrutai.lt/#/stop/result?stopId=10691,0,,,,0,,
2370-10698,,Nemenčinėlė,54.864165,25.302112,10698,https://www.visimarsrutai.lt/#/stop/result?stopId=10698,0,,,,0,,
2370-10714,,1-asis Šumskas,54.608054,25.719152,10714,https://www.visimarsrutai.lt/#/stop/result?stopId=10714,0,,,,0,,
2370-10726,,Miškiniai,54.885121,25.540804,10726,https://www.visimarsrutai.lt/#/stop/result?stopId=10726,0,,,,0,,
2370-10898,,Karvys Ii,54.874972,25.134739,10898,https://www.visimarsrutai.lt/#/stop/result?stopId=10898,0,,,,0,,
2370-10920,,Kriaučiūnai,54.711562,25.152267,10920,https://www.visimarsrutai.lt/#/stop/result?stopId=10920,0,,,,0,,
2370-11826,,Saltoniškių,54.868724,25.270569,11826,https://www.visimarsrutai.lt/#/stop/result?stopId=11826,0,,,,0,,
2370-11876,,Maišiagala,54.870729,25.063893,11876,https://www.visimarsrutai.lt/#/stop/result?stopId=11876,0,,,,0,,
2370-12421,,Babriškės,54.901817,25.243022,12421,https://www.visimarsrutai.lt/#/stop/result?stopId=12421,0,,,,0,,
2370-12672,,Stražninkai,54.859117,25.705194,12672,https://www.visimarsrutai.lt/#/stop/result?stopId=12672,0,,,,0,,
2370-12738,,Savičiūnai,54.576526,25.574433,12738,https://www.visimarsrutai.lt/#/stop/result?stopId=12738,0,,,,0,,
2370-13329,,Šiaudinė,54.64909,25.457078,13329,https://www.visimarsrutai.lt/#/stop/result?stopId=13329,0,,,,0,,
2370-13688,,Laibiškių st.,54.479008,25.538404,13688,https://www.visimarsrutai.lt/#/stop/result?stopId=13688,0,,,,0,,
2370-14301,,Pikeliškės,54.876573,25.246661,14301,https://www.visimarsrutai.lt/#/stop/result?stopId=14301,0,,,,0,,
2370-14303,,13-sis kilometras,54.624462,25.432867,14303,https://www.visimarsrutai.lt/#/stop/result?stopId=14303,0,,,,0,,
2370-14724,,Baltalaukis,54.863985,25.402525,14724,https://www.visimarsrutai.lt/#/stop/result?stopId=14724,0,,,,0,,
2370-15020,,Družiliai,54.922028,25.621561,15020,https://www.visimarsrutai.lt/#/stop/result?stopId=15020,0,,,,0,,
2370-15085,,1-ieji Pakonys,54.760265,25.063891,15085,https://www.visimarsrutai.lt/#/stop/result?stopId=15085,0,,,,0,,
2370-15092,,2-ieji Leičiai,54.75548,25.072288,15092,https://www.visimarsrutai.lt/#/stop/result?stopId=15092,0,,,,0,,
2370-15752,,Padvarionių st.,54.519901,25.629911,15752,https://www.visimarsrutai.lt/#/stop/result?stopId=15752,0,,,,0,,
2370-16818,,Kryžkelė,54.70389,25.20987,16818,https://www.visimarsrutai.lt/#/stop/result?stopId=16818,0,,,,0,,
2370-17121,,Žirnių st.,54.65229,25.30818,17121,https://www.visimarsrutai.lt/#/stop/result?stopId=17121,0,,,,0,,
2370-17487,,Vaivadiškės,54.71746,25.11279,17487,https://www.visimarsrutai.lt/#/stop/result?stopId=17487,0,,iš miesto,,0,,
2370-17489,,Smalinės st.,54.70932,25.18742,17489,https://www.visimarsrutai.lt/#/stop/result?stopId=17489,0,,iš centro,,0,,
2370-17495,,Įsruties st.,54.71045,25.18122,17495,https://www.visimarsrutai.lt/#/stop/result?stopId=17495,0,,iš centro,,0,,
2370-17562,,Kaukaro st.,54.70617,25.21428,17562,https://www.visimarsrutai.lt/#/stop/result?stopId=17562,0,,,,0,,
2370-17384,,Basiukai,54.61206,25.31046,17384,https://www.visimarsrutai.lt/#/stop/result?stopId=17384,0,,link centro,,0,,
2370-8830,,Miškonys,54.810234,25.415551,8830,https://www.visimarsrutai.lt/#/stop/result?stopId=8830,0,,,,0,,
2370-3979,,1-oji Žalioji,54.551253,25.379933,3979,https://www.visimarsrutai.lt/#/stop/result?stopId=3979,0,,,,0,,
2370-7774,,Jezavitiškių st,54.462808,25.499761,7774,https://www.visimarsrutai.lt/#/stop/result?stopId=7774,0,,,,0,,
2370-12702,,Misiučėnų st.,54.477845,25.477061,12702,https://www.visimarsrutai.lt/#/stop/result?stopId=12702,0,,,,0,,
2370-17371,,Kineliai,54.5976,25.31564,17371,https://www.visimarsrutai.lt/#/stop/result?stopId=17371,0,,link miesto,,0,,
2370-19485,,Vilniaus autobusų stotis,54.670771,25.281344,19485,https://www.visimarsrutai.lt/#/stop/result?stopId=19485,0,,,,0,,
2370-22490,,Turgeliai,54.455624,25.507238,22490,https://www.visimarsrutai.lt/#/stop/result?stopId=22490,0,,,,0,,
2370-6702,,Miškiniai,54.885932,25.542647,6702,https://www.visimarsrutai.lt/#/stop/result?stopId=6702,0,,,,0,,
2370-8487,,Glitiškės,54.982409,25.240481,8487,https://www.visimarsrutai.lt/#/stop/result?stopId=8487,0,,,,0,,
2370-8721,,Naujasodžia,54.925414,25.333663,8721,https://www.visimarsrutai.lt/#/stop/result?stopId=8721,0,,,,0,,
2370-4782,,Šventininkai,54.58302,25.062615,4782,https://www.visimarsrutai.lt/#/stop/result?stopId=4782,0,,,,0,,
2370-29593,,Padekaniškės,54.71053,25.161368,29593,https://www.visimarsrutai.lt/#/stop/result?stopId=29593,0,,,,0,,
2370-33763,,Slėnis,54.657166,25.394374,33763,https://www.visimarsrutai.lt/#/stop/result?stopId=33763,0,,,,0,,
2370-33764,,Naujosios Vilnios sankryža,54.653898,25.408641,33764,https://www.visimarsrutai.lt/#/stop/result?stopId=33764,0,,,,0,,
2370-21424,,Nemenčinės plentas,54.722847,25.32014,21424,https://www.visimarsrutai.lt/#/stop/result?stopId=21424,0,,,,0,,
2370-24423,,Karačiūnai,54.772211,25.382127,24423,https://www.visimarsrutai.lt/#/stop/result?stopId=24423,0,,,,0,,
2370-24452,,Pramogų arena,54.716059,25.286871,24452,https://www.visimarsrutai.lt/#/stop/result?stopId=24452,0,,,,0,,
2370-28226,,Antakalnio žiedas,54.722889,25.318992,28226,https://www.visimarsrutai.lt/#/stop/result?stopId=28226,0,,,,0,,
2370-17485,,Vaivadiškės,54.7172,25.11156,17485,https://www.visimarsrutai.lt/#/stop/result?stopId=17485,0,,link miesto,,0,,
2370-34461,,Kreivalaužiai,54.83532,25.460599,34461,https://www.visimarsrutai.lt/#/stop/result?stopId=34461,0,,,,0,,
2370-20989,,Vaduvos,54.644807,25.207073,20989,https://www.visimarsrutai.lt/#/stop/result?stopId=20989,0,,,,0,,
2370-12696,,Naujasodžia,54.925597,25.334113,12696,https://www.visimarsrutai.lt/#/stop/result?stopId=12696,0,,,,0,,
2370-14282,,Akmena,55.017405,25.253952,14282,https://www.visimarsrutai.lt/#/stop/result?stopId=14282,0,,,,0,,
2370-3884,,Dasionys,54.927166,25.349604,3884,https://www.visimarsrutai.lt/#/stop/result?stopId=3884,0,,,,0,,
2370-3896,,Kukutiškės,54.834507,25.495303,3896,https://www.visimarsrutai.lt/#/stop/result?stopId=3896,0,,,,0,,
2370-21524,,32 kilometras,54.616902,25.720905,21524,https://www.visimarsrutai.lt/#/stop/result?stopId=21524,0,,,,0,,
2370-3952,,Užukėnė,54.583671,25.51192,3952,https://www.visimarsrutai.lt/#/stop/result?stopId=3952,0,,,,0,,
2370-3990,,3-osios Kabiškės,54.876282,25.4539,3990,https://www.visimarsrutai.lt/#/stop/result?stopId=3990,0,,,,0,,
2370-4057,,Skirlėnai,54.970989,25.618802,4057,https://www.visimarsrutai.lt/#/stop/result?stopId=4057,0,,,,0,,
2370-22025,,Slabada,54.512502,25.566664,22025,https://www.visimarsrutai.lt/#/stop/result?stopId=22025,0,,,,0,,
2370-24426,,Veržuvos,54.761619,25.37277,24426,https://www.visimarsrutai.lt/#/stop/result?stopId=24426,0,,,,0,,
2370-24429,,Svajonių,54.734677,25.338333,24429,https://www.visimarsrutai.lt/#/stop/result?stopId=24429,0,,,,0,,
2370-4798,,Dirmeitai,55.012821,25.407009,4798,https://www.visimarsrutai.lt/#/stop/result?stopId=4798,0,,,,0,,
2370-4852,,Dvyliškis,54.966666,25.638267,4852,https://www.visimarsrutai.lt/#/stop/result?stopId=4852,0,,,,0,,
2370-4917,,Lukšinė,54.570178,25.509652,4917,https://www.visimarsrutai.lt/#/stop/result?stopId=4917,0,,,,0,,
2370-5174,,Nemenčinėlis,54.865698,25.291192,5174,https://www.visimarsrutai.lt/#/stop/result?stopId=5174,0,,,,0,,
2370-24461,,Didžioji Riešė,54.806089,25.256826,24461,https://www.visimarsrutai.lt/#/stop/result?stopId=24461,0,,,,0,,
2370-27224,,Guriai,54.662764,25.340272,27224,https://www.visimarsrutai.lt/#/stop/result?stopId=27224,0,,,,0,,
2370-5741,,1-oji Žalioji,54.552095,25.378587,5741,https://www.visimarsrutai.lt/#/stop/result?stopId=5741,0,,,,0,,
2370-5848,,Pranciškonys,54.873211,25.307767,5848,https://www.visimarsrutai.lt/#/stop/result?stopId=5848,0,,,,0,,
2370-5858,,1-ieji Leičiai,54.750426,25.081521,5858,https://www.visimarsrutai.lt/#/stop/result?stopId=5858,0,,,,0,,
2370-27553,,Kudriai,54.959215,25.263693,27553,https://www.visimarsrutai.lt/#/stop/result?stopId=27553,0,,,,0,,
2370-27558,,Kazimieravas,54.925913,25.180625,27558,https://www.visimarsrutai.lt/#/stop/result?stopId=27558,0,,,,0,,
2370-28144,,Sod. b-ija Pavasaris,54.856682,25.382872,28144,https://www.visimarsrutai.lt/#/stop/result?stopId=28144,0,,,,0,,
2370-28222,,Raudondvario ežeras,54.871835,25.538618,28222,https://www.visimarsrutai.lt/#/stop/result?stopId=28222,0,,,,0,,
2370-6721,,1-ieji Vyžulionys,54.937165,25.295239,6721,https://www.visimarsrutai.lt/#/stop/result?stopId=6721,0,,,,0,,
2370-6905,,Ažulaukė Ii,54.872344,25.363082,6905,https://www.visimarsrutai.lt/#/stop/result?stopId=6905,0,,,,0,,
2370-6947,,Šumskas,54.604435,25.727044,6947,https://www.visimarsrutai.lt/#/stop/result?stopId=6947,0,,,,0,,
2370-29586,,Vydūno,54.707289,25.18141,29586,https://www.visimarsrutai.lt/#/stop/result?stopId=29586,0,,,,0,,
2370-29595,,Spaudos rūmai,54.699069,25.220529,29595,https://www.visimarsrutai.lt/#/stop/result?stopId=29595,0,,,,0,,
2370-32742,,Šatrininkų kapinės,54.649952,25.468292,32742,https://www.visimarsrutai.lt/#/stop/result?stopId=32742,0,,,,0,,
2370-33113,,SB „Beržynas“,54.797217,25.48302,33113,https://www.visimarsrutai.lt/#/stop/result?stopId=33113,0,,,,0,,
2370-7772,,Rakonys,54.507274,25.433689,7772,https://www.visimarsrutai.lt/#/stop/result?stopId=7772,0,,,,0,,
2370-7973,,Rudausiai,54.91073,25.584164,7973,https://www.visimarsrutai.lt/#/stop/result?stopId=7973,0,,,,0,,
2370-33762,,Slėnis,54.65751,25.393198,33762,https://www.visimarsrutai.lt/#/stop/result?stopId=33762,0,,,,0,,
2370-45880,,Rudamina,54.591704,25.346632,45880,https://www.visimarsrutai.lt/#/stop/result?stopId=45880,0,,,,0,,
2370-8059,,Sužonys,54.990534,25.507365,8059,https://www.visimarsrutai.lt/#/stop/result?stopId=8059,0,,,,0,,
2370-8515,,Lygialaukis,54.961854,25.233129,8515,https://www.visimarsrutai.lt/#/stop/result?stopId=8515,0,,,,0,,
2370-8528,,Lygialaukis,54.96121,25.232649,8528,https://www.visimarsrutai.lt/#/stop/result?stopId=8528,0,,,,0,,
2370-9063,,Eitminiškės,54.921226,25.389871,9063,https://www.visimarsrutai.lt/#/stop/result?stopId=9063,0,,,,0,,
2370-9512,,Girininkija,54.859509,25.484288,9512,https://www.visimarsrutai.lt/#/stop/result?stopId=9512,0,,,,0,,
2370-11300,,Čekėnų st.,54.592614,25.339469,11300,https://www.visimarsrutai.lt/#/stop/result?stopId=11300,0,,,,0,,
2370-10329,,Kena,54.648162,25.625118,10329,https://www.visimarsrutai.lt/#/stop/result?stopId=10329,0,,,,0,,
2370-10739,,Pakalniai,54.569049,25.363171,10739,https://www.visimarsrutai.lt/#/stop/result?stopId=10739,0,,,,0,,
2370-11306,,Rukainių Girin.,54.609759,25.529359,11306,https://www.visimarsrutai.lt/#/stop/result?stopId=11306,0,,,,0,,
2370-11395,,Rakonys,54.507994,25.43302,11395,https://www.visimarsrutai.lt/#/stop/result?stopId=11395,0,,,,0,,
2370-11898,,Bedugnė,54.499299,25.441395,11898,https://www.visimarsrutai.lt/#/stop/result?stopId=11898,0,,,,0,,
2370-11997,,Kalabariškės,54.625635,25.705155,11997,https://www.visimarsrutai.lt/#/stop/result?stopId=11997,0,,,,0,,
2370-12312,,Kraujaleidžiai,55.051401,25.257941,12312,https://www.visimarsrutai.lt/#/stop/result?stopId=12312,0,,,,0,,
2370-12743,,Skarvadiškės,54.532061,25.574405,12743,https://www.visimarsrutai.lt/#/stop/result?stopId=12743,0,,,,0,,
2370-13362,,Rudamina,54.591326,25.348213,13362,https://www.visimarsrutai.lt/#/stop/result?stopId=13362,0,,,,0,,
2370-13392,,Verbuškės,54.654184,25.521638,13392,https://www.visimarsrutai.lt/#/stop/result?stopId=13392,0,,,,0,,
2370-14270,,Naujasėdžiai,54.554995,25.605526,14270,https://www.visimarsrutai.lt/#/stop/result?stopId=14270,0,,,,0,,
2370-14274,,Šiaudinė,54.621,25.451094,14274,https://www.visimarsrutai.lt/#/stop/result?stopId=14274,0,,,,0,,
2370-14324,,Juozapinė,54.549875,25.625956,14324,https://www.visimarsrutai.lt/#/stop/result?stopId=14324,0,,,,0,,
2370-14367,,Kaidonėliai,55.010491,25.514108,14367,https://www.visimarsrutai.lt/#/stop/result?stopId=14367,0,,,,0,,
2370-14561,,Daržininkai,54.638061,25.36679,14561,https://www.visimarsrutai.lt/#/stop/result?stopId=14561,0,,,,0,,
2370-14752,,Dasionys,54.927129,25.350227,14752,https://www.visimarsrutai.lt/#/stop/result?stopId=14752,0,,,,0,,
2370-14777,,Punžonys,54.862826,25.685297,14777,https://www.visimarsrutai.lt/#/stop/result?stopId=14777,0,,,,0,,
2370-14941,,Žalesos,54.865681,25.33393,14941,https://www.visimarsrutai.lt/#/stop/result?stopId=14941,0,,,,0,,
2370-15069,,Miškonys,54.811188,25.417183,15069,https://www.visimarsrutai.lt/#/stop/result?stopId=15069,0,,,,0,,
2370-15438,,Tabariškių st.,54.43999,25.590435,15438,https://www.visimarsrutai.lt/#/stop/result?stopId=15438,0,,,,0,,
2370-15954,,Šiaudinė,54.649109,25.458507,15954,https://www.visimarsrutai.lt/#/stop/result?stopId=15954,0,,,,0,,
2370-15964,,Rūkainiai,54.615087,25.505551,15964,https://www.visimarsrutai.lt/#/stop/result?stopId=15964,0,,,,0,,
2370-16369,,Kalabariškės,54.626456,25.703622,16369,https://www.visimarsrutai.lt/#/stop/result?stopId=16369,0,,,,0,,
2370-16380,,Kyviškės,54.652891,25.50443,16380,https://www.visimarsrutai.lt/#/stop/result?stopId=16380,0,,,,0,,
2370-17387,,Katiliškės,54.60436,25.31299,17387,https://www.visimarsrutai.lt/#/stop/result?stopId=17387,0,,,,0,,
2370-17398,,Rudaminos paukštynas,54.59464,25.32951,17398,https://www.visimarsrutai.lt/#/stop/result?stopId=17398,0,,iš miesto,,0,,
2370-20224,,Nemenčinė,54.846133,25.465019,20224,https://www.visimarsrutai.lt/#/stop/result?stopId=20224,0,,,,0,,
