stop_id,stop_name,stop_lat,stop_lon,stop_code,stop_desc,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_timezone,vehicle_type,platform_code,level_id,mta_stop_id,regional_fare_card,tts_stop_name
6736,Vėjo,54.568323,25.179298,,,6736,"https://www.visimarsrutai.lt/#/stop/result?stopId=6736",,,,,,,,,,
6742,"2-oji Rudamina",54.583339,25.356636,,,6742,"https://www.visimarsrutai.lt/#/stop/result?stopId=6742",,,,,,,,,,
6746,"Kelių punktas",54.857144,25.102356,,,6746,"https://www.visimarsrutai.lt/#/stop/result?stopId=6746",,,,,,,,,,
6872,Rudamina,54.591775,25.347963,,,6872,"https://www.visimarsrutai.lt/#/stop/result?stopId=6872",,,,,,,,,,
6891,Daubariai,54.824897,24.988986,,,6891,"https://www.visimarsrutai.lt/#/stop/result?stopId=6891",,,,,,,,,,
6905,"Ažulaukė II",54.872344,25.363082,,,6905,"https://www.visimarsrutai.lt/#/stop/result?stopId=6905",,,,,,,,,,
6906,Antanavas,54.878472,25.113055,,,6906,"https://www.visimarsrutai.lt/#/stop/result?stopId=6906",,,,,,,,,,
6911,Jusinė,54.938261,25.646951,,,6911,"https://www.visimarsrutai.lt/#/stop/result?stopId=6911",,,,,,,,,,
6913,"Miškinių sodai",54.588848,25.237380,,,6913,"https://www.visimarsrutai.lt/#/stop/result?stopId=6913",,,,,,,,,,
6928,"11-as kilometras",54.535252,25.410438,,,6928,"https://www.visimarsrutai.lt/#/stop/result?stopId=6928",,,,,,,,,,
6947,Šumskas,54.604435,25.727044,,,6947,"https://www.visimarsrutai.lt/#/stop/result?stopId=6947",,,,,,,,,,
6952,Tvankiškės,54.699925,25.679769,,,6952,"https://www.visimarsrutai.lt/#/stop/result?stopId=6952",,,,,,,,,,
6955,Skaisteriai,54.677450,25.533561,,,6955,"https://www.visimarsrutai.lt/#/stop/result?stopId=6955",,,,,,,,,,
6966,Užubastis,54.592527,25.087174,,,6966,"https://www.visimarsrutai.lt/#/stop/result?stopId=6966",,,,,,,,,,
6976,"S.b. ""Vėtrungė""",54.765548,25.034694,,,6976,"https://www.visimarsrutai.lt/#/stop/result?stopId=6976",,,,,,,,,,
6977,"Ožionių st.",54.472182,25.488031,,,6977,"https://www.visimarsrutai.lt/#/stop/result?stopId=6977",,,,,,,,,,
6981,Barskunai,54.918511,25.124563,,,6981,"https://www.visimarsrutai.lt/#/stop/result?stopId=6981",,,,,,,,,,
6985,"Barkuškių st.",54.490415,25.453182,,,6985,"https://www.visimarsrutai.lt/#/stop/result?stopId=6985",,,,,,,,,,
6986,Rudausiai,54.909823,25.581289,,,6986,"https://www.visimarsrutai.lt/#/stop/result?stopId=6986",,,,,,,,,,
6990,Šatrininkai,54.651262,25.484931,,,6990,"https://www.visimarsrutai.lt/#/stop/result?stopId=6990",,,,,,,,,,
7005,"Jezavitiškių st",54.463323,25.499147,,,7005,"https://www.visimarsrutai.lt/#/stop/result?stopId=7005",,,,,,,,,,
7007,Rūdinė,54.579275,25.589319,,,7007,"https://www.visimarsrutai.lt/#/stop/result?stopId=7007",,,,,,,,,,
7008,Karvys,54.871328,25.148130,,,7008,"https://www.visimarsrutai.lt/#/stop/result?stopId=7008",,,,,,,,,,
7011,Lavoriškės,54.711945,25.640533,,,7011,"https://www.visimarsrutai.lt/#/stop/result?stopId=7011",,,,,,,,,,
7019,Daubariai,54.824772,24.986441,,,7019,"https://www.visimarsrutai.lt/#/stop/result?stopId=7019",,,,,,,,,,
7020,"2-ieji Pakonys",54.761576,25.052093,,,7020,"https://www.visimarsrutai.lt/#/stop/result?stopId=7020",,,,,,,,,,
7023,Jusinė,54.937852,25.645454,,,7023,"https://www.visimarsrutai.lt/#/stop/result?stopId=7023",,,,,,,,,,
7028,"2-oji Žalioji",54.544803,25.393383,,,7028,"https://www.visimarsrutai.lt/#/stop/result?stopId=7028",,,,,,,,,,
7060,"Liepų st.",54.648774,25.439660,,,7060,"https://www.visimarsrutai.lt/#/stop/result?stopId=7060",,,,,,,,,,
7084,"RUKAINIŲ GIRIN.",54.609950,25.527687,,,7084,"https://www.visimarsrutai.lt/#/stop/result?stopId=7084",,,,,,,,,,
7092,Danilava,54.990941,25.565705,,,7092,"https://www.visimarsrutai.lt/#/stop/result?stopId=7092",,,,,,,,,,
7106,Katiliai,54.628655,25.402659,,,7106,"https://www.visimarsrutai.lt/#/stop/result?stopId=7106",,,,,,,,,,
7107,Šiaudinė,54.621266,25.449681,,,7107,"https://www.visimarsrutai.lt/#/stop/result?stopId=7107",,,,,,,,,,
7522,Dūkštos,54.822039,24.970111,,,7522,"https://www.visimarsrutai.lt/#/stop/result?stopId=7522",,,,,,,,,,
7524,Vileikiškiai,54.990463,24.883812,,,7524,"https://www.visimarsrutai.lt/#/stop/result?stopId=7524",,,,,,,,,,
7536,"Vyšnelių st.",54.474520,25.147125,,,7536,"https://www.visimarsrutai.lt/#/stop/result?stopId=7536",,,,,,,,,,
7540,Glitiškės,54.981901,25.240057,,,7540,"https://www.visimarsrutai.lt/#/stop/result?stopId=7540",,,,,,,,,,
7556,Gulbinai,54.790315,25.275256,,,7556,"https://www.visimarsrutai.lt/#/stop/result?stopId=7556",,,,,,,,,,
7562,Riešė,54.804853,25.273572,,,7562,"https://www.visimarsrutai.lt/#/stop/result?stopId=7562",,,,,,,,,,
7568,"Bukiškis II",54.763316,25.199402,,,7568,"https://www.visimarsrutai.lt/#/stop/result?stopId=7568",,,,,,,,,,
7740,Užuprūdžiai,54.564548,25.506498,,,7740,"https://www.visimarsrutai.lt/#/stop/result?stopId=7740",,,,,,,,,,
7756,Užukėnė,54.584287,25.512015,,,7756,"https://www.visimarsrutai.lt/#/stop/result?stopId=7756",,,,,,,,,,
7764,"2-ieji Leičiai",54.756565,25.070167,,,7764,"https://www.visimarsrutai.lt/#/stop/result?stopId=7764",,,,,,,,,,
7772,Rakonys,54.507274,25.433689,,,7772,"https://www.visimarsrutai.lt/#/stop/result?stopId=7772",,,,,,,,,,
7773,Kazimieriškės,54.704169,25.676495,,,7773,"https://www.visimarsrutai.lt/#/stop/result?stopId=7773",,,,,,,,,,
7774,"Jezavitiškių st",54.462808,25.499761,,,7774,"https://www.visimarsrutai.lt/#/stop/result?stopId=7774",,,,,,,,,,
7779,Kalesninkai,54.539726,25.570045,,,7779,"https://www.visimarsrutai.lt/#/stop/result?stopId=7779",,,,,,,,,,
7784,Gudžiai,54.583637,25.614056,,,7784,"https://www.visimarsrutai.lt/#/stop/result?stopId=7784",,,,,,,,,,
7818,Skaidiškės,54.609378,25.385952,,,7818,"https://www.visimarsrutai.lt/#/stop/result?stopId=7818",,,,,,,,,,
7938,"Uosininkai 3",54.716758,25.604890,,,7938,"https://www.visimarsrutai.lt/#/stop/result?stopId=7938",,,,,,,,,,
7943,Markiškės,54.817133,25.175189,,,7943,"https://www.visimarsrutai.lt/#/stop/result?stopId=7943",,,,,,,,,,
7973,Rudausiai,54.910730,25.584164,,,7973,"https://www.visimarsrutai.lt/#/stop/result?stopId=7973",,,,,,,,,,
7993,Mickūnai,54.702629,25.517446,,,7993,"https://www.visimarsrutai.lt/#/stop/result?stopId=7993",,,,,,,,,,
7999,Pamiškiai,54.709303,25.666134,,,7999,"https://www.visimarsrutai.lt/#/stop/result?stopId=7999",,,,,,,,,,
8005,Skrudėnai,54.871223,25.163136,,,8005,"https://www.visimarsrutai.lt/#/stop/result?stopId=8005",,,,,,,,,,
8009,Ažulaukė,54.870490,25.351375,,,8009,"https://www.visimarsrutai.lt/#/stop/result?stopId=8009",,,,,,,,,,
8010,Žalesos,54.865185,25.333017,,,8010,"https://www.visimarsrutai.lt/#/stop/result?stopId=8010",,,,,,,,,,
8040,"Kelių punktas",54.856833,25.103303,,,8040,"https://www.visimarsrutai.lt/#/stop/result?stopId=8040",,,,,,,,,,
8046,"Uosininkai 3",54.717042,25.603382,,,8046,"https://www.visimarsrutai.lt/#/stop/result?stopId=8046",,,,,,,,,,
8059,Sužonys,54.990534,25.507365,,,8059,"https://www.visimarsrutai.lt/#/stop/result?stopId=8059",,,,,,,,,,
8065,Pakenė,54.648654,25.596550,,,8065,"https://www.visimarsrutai.lt/#/stop/result?stopId=8065",,,,,,,,,,
8069,Rūkainiai,54.611017,25.518715,,,8069,"https://www.visimarsrutai.lt/#/stop/result?stopId=8069",,,,,,,,,,
8072,Pagiriai,54.576889,25.198136,,,8072,"https://www.visimarsrutai.lt/#/stop/result?stopId=8072",,,,,,,,,,
8487,Glitiškės,54.982409,25.240481,,,8487,"https://www.visimarsrutai.lt/#/stop/result?stopId=8487",,,,,,,,,,
8489,Veriškės,54.896945,25.477210,,,8489,"https://www.visimarsrutai.lt/#/stop/result?stopId=8489",,,,,,,,,,
8490,Rimučiai,55.017649,24.918704,,,8490,"https://www.visimarsrutai.lt/#/stop/result?stopId=8490",,,,,,,,,,
8506,Avižieniai,54.761777,25.174910,,,8506,"https://www.visimarsrutai.lt/#/stop/result?stopId=8506",,,,,,,,,,
8511,Kyviškės,54.652915,25.505801,,,8511,"https://www.visimarsrutai.lt/#/stop/result?stopId=8511",,,,,,,,,,
8515,Lygialaukis,54.961854,25.233129,,,8515,"https://www.visimarsrutai.lt/#/stop/result?stopId=8515",,,,,,,,,,
8519,Žemaguliai,54.782194,25.071741,,,8519,"https://www.visimarsrutai.lt/#/stop/result?stopId=8519",,,,,,,,,,
8523,"Purviškės II",54.791600,25.036132,,,8523,"https://www.visimarsrutai.lt/#/stop/result?stopId=8523",,,,,,,,,,
8528,Lygialaukis,54.961210,25.232649,,,8528,"https://www.visimarsrutai.lt/#/stop/result?stopId=8528",,,,,,,,,,
8529,Kalveliai,54.635711,25.680050,,,8529,"https://www.visimarsrutai.lt/#/stop/result?stopId=8529",,,,,,,,,,
8690,Izabelinė,54.797913,25.132757,,,8690,"https://www.visimarsrutai.lt/#/stop/result?stopId=8690",,,,,,,,,,
8691,"Keturiasdešimt Totorių",54.560174,25.161139,,,8691,"https://www.visimarsrutai.lt/#/stop/result?stopId=8691",,,,,,,,,,
8692,Nevieriškės,54.696431,25.637981,,,8692,"https://www.visimarsrutai.lt/#/stop/result?stopId=8692",,,,,,,,,,
8693,"2-ieji Valčiūnai",54.560836,25.261474,,,8693,"https://www.visimarsrutai.lt/#/stop/result?stopId=8693",,,,,,,,,,
8695,"1-ieji Valčiūnai",54.563970,25.262167,,,8695,"https://www.visimarsrutai.lt/#/stop/result?stopId=8695",,,,,,,,,,
8720,Nemenčinėlė,54.863979,25.301606,,,8720,"https://www.visimarsrutai.lt/#/stop/result?stopId=8720",,,,,,,,,,
8721,Naujasodžia,54.925414,25.333663,,,8721,"https://www.visimarsrutai.lt/#/stop/result?stopId=8721",,,,,,,,,,
8724,Raudondvaris,54.879718,25.530551,,,8724,"https://www.visimarsrutai.lt/#/stop/result?stopId=8724",,,,,,,,,,
8727,"B. Vokės 2",54.452559,25.120147,,,8727,"https://www.visimarsrutai.lt/#/stop/result?stopId=8727",,,,,,,,,,
8734,Visalaukė,55.001714,25.351204,,,8734,"https://www.visimarsrutai.lt/#/stop/result?stopId=8734",,,,,,,,,,
8739,Totorinė,54.575072,25.315627,,,8739,"https://www.visimarsrutai.lt/#/stop/result?stopId=8739",,,,,,,,,,
8745,Pakrauglė,54.875194,25.516816,,,8745,"https://www.visimarsrutai.lt/#/stop/result?stopId=8745",,,,,,,,,,
8770,"Barkuškių st.",54.489765,25.454106,,,8770,"https://www.visimarsrutai.lt/#/stop/result?stopId=8770",,,,,,,,,,
8772,"1-ieji Žemaitėliai",54.555206,25.562499,,,8772,"https://www.visimarsrutai.lt/#/stop/result?stopId=8772",,,,,,,,,,
8773,Svironys,54.559835,25.559608,,,8773,"https://www.visimarsrutai.lt/#/stop/result?stopId=8773",,,,,,,,,,
8780,Tumosai,54.525853,25.579373,,,8780,"https://www.visimarsrutai.lt/#/stop/result?stopId=8780",,,,,,,,,,
8787,"Jociūnų st.",54.489723,25.551308,,,8787,"https://www.visimarsrutai.lt/#/stop/result?stopId=8787",,,,,,,,,,
8797,"Tarpučių st.",54.496308,25.596629,,,8797,"https://www.visimarsrutai.lt/#/stop/result?stopId=8797",,,,,,,,,,
8799,"Naujosios Vilnios sankryža",54.654342,25.410196,,,8799,"https://www.visimarsrutai.lt/#/stop/result?stopId=8799",,,,,,,,,,
8830,Miškonys,54.810234,25.415551,,,8830,"https://www.visimarsrutai.lt/#/stop/result?stopId=8830",,,,,,,,,,
9029,Pikeliškės,54.869495,25.253186,,,9029,"https://www.visimarsrutai.lt/#/stop/result?stopId=9029",,,,,,,,,,
9063,Eitminiškės,54.921226,25.389871,,,9063,"https://www.visimarsrutai.lt/#/stop/result?stopId=9063",,,,,,,,,,
9064,"Mikniškių st.",54.448953,25.529559,,,9064,"https://www.visimarsrutai.lt/#/stop/result?stopId=9064",,,,,,,,,,
9067,"Kalveliai II",54.631700,25.693820,,,9067,"https://www.visimarsrutai.lt/#/stop/result?stopId=9067",,,,,,,,,,
9394,Rudokai,55.061742,25.349586,,,9394,"https://www.visimarsrutai.lt/#/stop/result?stopId=9394",,,,,,,,,,
9418,Mokykla,54.762920,25.189873,,,9418,"https://www.visimarsrutai.lt/#/stop/result?stopId=9418",,,,,,,,,,
9431,"Drebulynės st.",54.447017,25.549118,,,9431,"https://www.visimarsrutai.lt/#/stop/result?stopId=9431",,,,,,,,,,
9433,"Dvariškės II",54.653663,25.538583,,,9433,"https://www.visimarsrutai.lt/#/stop/result?stopId=9433",,,,,,,,,,
9451,Pikeliškės,54.877211,25.246252,,,9451,"https://www.visimarsrutai.lt/#/stop/result?stopId=9451",,,,,,,,,,
9453,Kena,54.649099,25.619602,,,9453,"https://www.visimarsrutai.lt/#/stop/result?stopId=9453",,,,,,,,,,
9467,"Europa II",54.866486,24.904934,,,9467,"https://www.visimarsrutai.lt/#/stop/result?stopId=9467",,,,,,,,,,
9468,Terašiškės,54.487191,25.249520,,,9468,"https://www.visimarsrutai.lt/#/stop/result?stopId=9468",,,,,,,,,,
9512,Girininkija,54.859509,25.484288,,,9512,"https://www.visimarsrutai.lt/#/stop/result?stopId=9512",,,,,,,,,,
9623,Alejūnai,54.852911,24.913611,,,9623,"https://www.visimarsrutai.lt/#/stop/result?stopId=9623",,,,,,,,,,
9628,Skirlėnai,54.970479,25.620013,,,9628,"https://www.visimarsrutai.lt/#/stop/result?stopId=9628",,,,,,,,,,
9642,Balėnai,54.861341,25.658740,,,9642,"https://www.visimarsrutai.lt/#/stop/result?stopId=9642",,,,,,,,,,
9644,"Airėnai II",54.834349,24.947963,,,9644,"https://www.visimarsrutai.lt/#/stop/result?stopId=9644",,,,,,,,,,
9671,Pociūnai,55.025234,25.345293,,,9671,"https://www.visimarsrutai.lt/#/stop/result?stopId=9671",,,,,,,,,,
9675,Kelmytė,54.550472,25.313862,,,9675,"https://www.visimarsrutai.lt/#/stop/result?stopId=9675",,,,,,,,,,
9676,Raudondvaris,54.878896,25.527921,,,9676,"https://www.visimarsrutai.lt/#/stop/result?stopId=9676",,,,,,,,,,
9694,Koplyčnikai,54.717353,25.097733,,,9694,"https://www.visimarsrutai.lt/#/stop/result?stopId=9694",,,,,,,,,,
9695,Medelynas,54.750938,25.213874,,,9695,"https://www.visimarsrutai.lt/#/stop/result?stopId=9695",,,,,,,,,,
9717,"1-ieji Pakonys",54.760767,25.063407,,,9717,"https://www.visimarsrutai.lt/#/stop/result?stopId=9717",,,,,,,,,,
9856,Nemenčinė,54.846098,25.465124,,,9856,"https://www.visimarsrutai.lt/#/stop/result?stopId=9856",,,,,,,,,,
9868,"Uosininkai 1",54.715223,25.565905,,,9868,"https://www.visimarsrutai.lt/#/stop/result?stopId=9868",,,,,,,,,,
9877,Slabada,54.714278,25.623852,,,9877,"https://www.visimarsrutai.lt/#/stop/result?stopId=9877",,,,,,,,,,
9881,"Pieno punktas",54.827415,25.157882,,,9881,"https://www.visimarsrutai.lt/#/stop/result?stopId=9881",,,,,,,,,,
9890,Kirzinė,54.813302,25.199441,,,9890,"https://www.visimarsrutai.lt/#/stop/result?stopId=9890",,,,,,,,,,
10233,Miežionys,54.864773,24.895485,,,10233,"https://www.visimarsrutai.lt/#/stop/result?stopId=10233",,,,,,,,,,
10235,"23 km",54.810605,24.987350,,,10235,"https://www.visimarsrutai.lt/#/stop/result?stopId=10235",,,,,,,,,,
10241,Santaka,55.030999,25.249615,,,10241,"https://www.visimarsrutai.lt/#/stop/result?stopId=10241",,,,,,,,,,
10254,Savičiūnai,54.572140,25.567103,,,10254,"https://www.visimarsrutai.lt/#/stop/result?stopId=10254",,,,,,,,,,
10256,"Parudaminio kapinės",54.533306,25.259912,,,10256,"https://www.visimarsrutai.lt/#/stop/result?stopId=10256",,,,,,,,,,
10263,Grikienai,54.776528,25.108543,,,10263,"https://www.visimarsrutai.lt/#/stop/result?stopId=10263",,,,,,,,,,
10269,Liūnai,55.005237,24.892836,,,10269,"https://www.visimarsrutai.lt/#/stop/result?stopId=10269",,,,,,,,,,
10293,Mūrininkai,54.592203,25.556897,,,10293,"https://www.visimarsrutai.lt/#/stop/result?stopId=10293",,,,,,,,,,
10295,"23 km",54.811047,24.986834,,,10295,"https://www.visimarsrutai.lt/#/stop/result?stopId=10295",,,,,,,,,,
10299,"Purviškės II",54.791157,25.037502,,,10299,"https://www.visimarsrutai.lt/#/stop/result?stopId=10299",,,,,,,,,,
10316,Rukainiai,54.614706,25.506993,,,10316,"https://www.visimarsrutai.lt/#/stop/result?stopId=10316",,,,,,,,,,
10328,"Liepų st.",54.649031,25.438962,,,10328,"https://www.visimarsrutai.lt/#/stop/result?stopId=10328",,,,,,,,,,
10329,Kena,54.648162,25.625118,,,10329,"https://www.visimarsrutai.lt/#/stop/result?stopId=10329",,,,,,,,,,
10346,Avižieniai,54.761777,25.175690,,,10346,"https://www.visimarsrutai.lt/#/stop/result?stopId=10346",,,,,,,,,,
10351,Gegliškės,54.845440,25.270944,,,10351,"https://www.visimarsrutai.lt/#/stop/result?stopId=10351",,,,,,,,,,
10358,Mokykla,54.762836,25.188645,,,10358,"https://www.visimarsrutai.lt/#/stop/result?stopId=10358",,,,,,,,,,
10361,"Pikutiškės III",54.773123,25.134782,,,10361,"https://www.visimarsrutai.lt/#/stop/result?stopId=10361",,,,,,,,,,
10450,Kaidonėliai,55.009843,25.513692,,,10450,"https://www.visimarsrutai.lt/#/stop/result?stopId=10450",,,,,,,,,,
10471,Perūnai,54.985741,25.306659,,,10471,"https://www.visimarsrutai.lt/#/stop/result?stopId=10471",,,,,,,,,,
10527,Baboniškės,54.507890,25.255012,,,10527,"https://www.visimarsrutai.lt/#/stop/result?stopId=10527",,,,,,,,,,
10569,"Prekybos st.",54.651226,25.150759,,,10569,"https://www.visimarsrutai.lt/#/stop/result?stopId=10569",,,,,,,,,,
10688,Šiaudinė,54.569835,25.264501,,,10688,"https://www.visimarsrutai.lt/#/stop/result?stopId=10688",,,,,,,,,,
10689,"1-ieji Dusinėnai",54.566748,25.272800,,,10689,"https://www.visimarsrutai.lt/#/stop/result?stopId=10689",,,,,,,,,,
10691,Stakinės,54.940426,25.487957,,,10691,"https://www.visimarsrutai.lt/#/stop/result?stopId=10691",,,,,,,,,,
10698,Nemenčinėlė,54.864165,25.302112,,,10698,"https://www.visimarsrutai.lt/#/stop/result?stopId=10698",,,,,,,,,,
10713,Riešė,54.806107,25.273595,,,10713,"https://www.visimarsrutai.lt/#/stop/result?stopId=10713",,,,,,,,,,
10714,"1-asis Šumskas",54.608054,25.719152,,,10714,"https://www.visimarsrutai.lt/#/stop/result?stopId=10714",,,,,,,,,,
10726,Miškiniai,54.885121,25.540804,,,10726,"https://www.visimarsrutai.lt/#/stop/result?stopId=10726",,,,,,,,,,
10727,Kriaučiūnai,54.711805,25.151367,,,10727,"https://www.visimarsrutai.lt/#/stop/result?stopId=10727",,,,,,,,,,
10731,"Medininkų st.",54.537537,25.645334,,,10731,"https://www.visimarsrutai.lt/#/stop/result?stopId=10731",,,,,,,,,,
10739,Pakalniai,54.569049,25.363171,,,10739,"https://www.visimarsrutai.lt/#/stop/result?stopId=10739",,,,,,,,,,
10741,"11-as kilometras",54.534602,25.411311,,,10741,"https://www.visimarsrutai.lt/#/stop/result?stopId=10741",,,,,,,,,,
10746,Čekoniškės,54.736099,25.080433,,,10746,"https://www.visimarsrutai.lt/#/stop/result?stopId=10746",,,,,,,,,,
10854,Ažulaukė,54.870678,25.352379,,,10854,"https://www.visimarsrutai.lt/#/stop/result?stopId=10854",,,,,,,,,,
10875,Saugūniškės,54.840243,25.140159,,,10875,"https://www.visimarsrutai.lt/#/stop/result?stopId=10875",,,,,,,,,,
10883,Sapiegiškės,54.951966,25.669399,,,10883,"https://www.visimarsrutai.lt/#/stop/result?stopId=10883",,,,,,,,,,
10898,"Karvys II",54.874972,25.134739,,,10898,"https://www.visimarsrutai.lt/#/stop/result?stopId=10898",,,,,,,,,,
10907,Arvydai,54.822911,25.560178,,,10907,"https://www.visimarsrutai.lt/#/stop/result?stopId=10907",,,,,,,,,,
10915,Pailgė,54.905354,25.568920,,,10915,"https://www.visimarsrutai.lt/#/stop/result?stopId=10915",,,,,,,,,,
10920,Kriaučiūnai,54.711562,25.152267,,,10920,"https://www.visimarsrutai.lt/#/stop/result?stopId=10920",,,,,,,,,,
10931,"16-sis kilometras",54.616365,25.480507,,,10931,"https://www.visimarsrutai.lt/#/stop/result?stopId=10931",,,,,,,,,,
10932,Pučkalaukis,54.856303,25.461918,,,10932,"https://www.visimarsrutai.lt/#/stop/result?stopId=10932",,,,,,,,,,
10934,Savičiūnai,54.572890,25.566198,,,10934,"https://www.visimarsrutai.lt/#/stop/result?stopId=10934",,,,,,,,,,
10937,Kirtimai,54.788612,25.674108,,,10937,"https://www.visimarsrutai.lt/#/stop/result?stopId=10937",,,,,,,,,,
11300,"Čekėnų st.",54.592614,25.339469,,,11300,"https://www.visimarsrutai.lt/#/stop/result?stopId=11300",,,,,,,,,,
11306,"RUKAINIŲ GIRIN.",54.609759,25.529359,,,11306,"https://www.visimarsrutai.lt/#/stop/result?stopId=11306",,,,,,,,,,
11308,"Pikutiškės I",54.765820,25.156781,,,11308,"https://www.visimarsrutai.lt/#/stop/result?stopId=11308",,,,,,,,,,
11309,Katiliai,54.628532,25.404167,,,11309,"https://www.visimarsrutai.lt/#/stop/result?stopId=11309",,,,,,,,,,
11321,KRYŽKELIS,54.605899,25.541867,,,11321,"https://www.visimarsrutai.lt/#/stop/result?stopId=11321",,,,,,,,,,
11331,Beržė,55.022717,24.935985,,,11331,"https://www.visimarsrutai.lt/#/stop/result?stopId=11331",,,,,,,,,,
11343,Klišabalė,54.879839,24.873055,,,11343,"https://www.visimarsrutai.lt/#/stop/result?stopId=11343",,,,,,,,,,
11356,Rūdninkai,54.436662,25.152939,,,11356,"https://www.visimarsrutai.lt/#/stop/result?stopId=11356",,,,,,,,,,
11357,Mikališkis,54.964002,24.857868,,,11357,"https://www.visimarsrutai.lt/#/stop/result?stopId=11357",,,,,,,,,,
11368,Žemaguliai,54.781849,25.072427,,,11368,"https://www.visimarsrutai.lt/#/stop/result?stopId=11368",,,,,,,,,,
11377,Pučkalaukis,54.855783,25.461640,,,11377,"https://www.visimarsrutai.lt/#/stop/result?stopId=11377",,,,,,,,,,
11387,"Mikniškių st.",54.448637,25.529928,,,11387,"https://www.visimarsrutai.lt/#/stop/result?stopId=11387",,,,,,,,,,
11395,Rakonys,54.507994,25.433020,,,11395,"https://www.visimarsrutai.lt/#/stop/result?stopId=11395",,,,,,,,,,
11397,Pakenė,54.648827,25.595907,,,11397,"https://www.visimarsrutai.lt/#/stop/result?stopId=11397",,,,,,,,,,
11400,Eitmeniškės,54.921386,25.388020,,,11400,"https://www.visimarsrutai.lt/#/stop/result?stopId=11400",,,,,,,,,,
11402,Klišabalė,54.880588,24.872652,,,11402,"https://www.visimarsrutai.lt/#/stop/result?stopId=11402",,,,,,,,,,
11405,Musninkai,54.948245,24.842819,,,11405,"https://www.visimarsrutai.lt/#/stop/result?stopId=11405",,,,,,,,,,
11406,Paberžė,54.939645,25.237702,,,11406,"https://www.visimarsrutai.lt/#/stop/result?stopId=11406",,,,,,,,,,
11408,Mostiškės,54.771663,25.667121,,,11408,"https://www.visimarsrutai.lt/#/stop/result?stopId=11408",,,,,,,,,,
11519,"Europa II",54.866046,24.905328,,,11519,"https://www.visimarsrutai.lt/#/stop/result?stopId=11519",,,,,,,,,,
11558,Nemėžis,54.639942,25.356825,,,11558,"https://www.visimarsrutai.lt/#/stop/result?stopId=11558",,,,,,,,,,
11800,Daržininkai,54.637186,25.368499,,,11800,"https://www.visimarsrutai.lt/#/stop/result?stopId=11800",,,,,,,,,,
11808,"Ožionių st.",54.471642,25.488933,,,11808,"https://www.visimarsrutai.lt/#/stop/result?stopId=11808",,,,,,,,,,
11811,Markiškės,54.817553,25.173597,,,11811,"https://www.visimarsrutai.lt/#/stop/result?stopId=11811",,,,,,,,,,
11826,Saltoniškių,54.868724,25.270569,,,11826,"https://www.visimarsrutai.lt/#/stop/result?stopId=11826",,,,,,,,,,
11829,Nemenčinėlis,54.865387,25.292557,,,11829,"https://www.visimarsrutai.lt/#/stop/result?stopId=11829",,,,,,,,,,
11830,Skrudėnai,54.870650,25.165197,,,11830,"https://www.visimarsrutai.lt/#/stop/result?stopId=11830",,,,,,,,,,
11832,"40 km",54.863345,25.214100,,,11832,"https://www.visimarsrutai.lt/#/stop/result?stopId=11832",,,,,,,,,,
11862,"Uosininkai 2",54.714583,25.580242,,,11862,"https://www.visimarsrutai.lt/#/stop/result?stopId=11862",,,,,,,,,,
11874,Lavoriškės,54.711789,25.641028,,,11874,"https://www.visimarsrutai.lt/#/stop/result?stopId=11874",,,,,,,,,,
11876,Maišiagala,54.870729,25.063893,,,11876,"https://www.visimarsrutai.lt/#/stop/result?stopId=11876",,,,,,,,,,
11890,Milašinė,54.714305,25.543024,,,11890,"https://www.visimarsrutai.lt/#/stop/result?stopId=11890",,,,,,,,,,
11894,Trečiokiškės,54.834807,24.998124,,,11894,"https://www.visimarsrutai.lt/#/stop/result?stopId=11894",,,,,,,,,,
11898,Bedugnė,54.499299,25.441395,,,11898,"https://www.visimarsrutai.lt/#/stop/result?stopId=11898",,,,,,,,,,
11900,"Uosininkai 2",54.714718,25.579418,,,11900,"https://www.visimarsrutai.lt/#/stop/result?stopId=11900",,,,,,,,,,
11904,"Ažulaukė II",54.872525,25.361144,,,11904,"https://www.visimarsrutai.lt/#/stop/result?stopId=11904",,,,,,,,,,
11909,"Misiučėnų st.",54.478326,25.476138,,,11909,"https://www.visimarsrutai.lt/#/stop/result?stopId=11909",,,,,,,,,,
11915,Šilėnai,54.722420,25.083759,,,11915,"https://www.visimarsrutai.lt/#/stop/result?stopId=11915",,,,,,,,,,
11917,Melkys,54.866552,25.198249,,,11917,"https://www.visimarsrutai.lt/#/stop/result?stopId=11917",,,,,,,,,,
11918,"Uosininkai 1",54.715360,25.564900,,,11918,"https://www.visimarsrutai.lt/#/stop/result?stopId=11918",,,,,,,,,,
11932,Kazimieriškės,54.704892,25.676156,,,11932,"https://www.visimarsrutai.lt/#/stop/result?stopId=11932",,,,,,,,,,
11944,Antanavas,54.878775,25.111259,,,11944,"https://www.visimarsrutai.lt/#/stop/result?stopId=11944",,,,,,,,,,
11948,"Maišiagala II",54.872510,25.069031,,,11948,"https://www.visimarsrutai.lt/#/stop/result?stopId=11948",,,,,,,,,,
11960,Kineliai,54.597287,25.316570,,,11960,"https://www.visimarsrutai.lt/#/stop/result?stopId=11960",,,,,,,,,,
11965,Medininkai,54.543442,25.649418,,,11965,"https://www.visimarsrutai.lt/#/stop/result?stopId=11965",,,,,,,,,,
